Id_Cliente,Programa_Puntos_Gasolina,Tarjeta_Black,Millas_Acumuladas,Facturacion_Tarjeta_Mes_Anterior_USD,Total_Transacciones,Facturacion_Internacional_USD,Total_Compras_Internacionales,Llamadas_a_su_Ejecutivo,Churn
559,No,No,960,1122,38,0,5,2,Fugado
560,No,No,970,862,39,0,6,2,Vigente
561,No,No,1030,1065,41,92,1,1,Vigente
562,No,Si,19070,1058,43,0,7,0,Vigente
563,No,Si,28880,1157,35,76,5,1,Vigente
564,No,No,1060,805,42,92,5,1,Vigente
565,No,Si,30040,1272,42,0,1,2,Vigente
566,No,No,760,1019,30,0,4,3,Vigente
567,No,Si,37970,1005,39,96,5,2,Vigente
568,Si,No,730,1041,29,0,7,2,Vigente
569,No,No,880,1256,35,84,6,2,Vigente
570,Si,Si,33370,1232,55,108,4,2,Fugado
571,No,No,1080,1019,43,88,2,1,Vigente
572,No,Si,27070,779,43,124,3,2,Vigente
573,Si,No,920,737,37,76,3,1,Vigente
574,No,Si,31880,1210,35,76,1,3,Vigente
575,No,No,1210,1342,48,84,5,2,Fugado
576,No,Si,36900,1417,36,120,2,1,Vigente
577,No,No,740,1162,30,116,6,3,Vigente
578,No,No,1120,869,45,100,4,2,Vigente
579,No,Si,30760,1027,30,0,3,1,Vigente
580,No,Si,22080,1265,43,140,4,1,Vigente
581,No,No,1510,1353,60,0,2,1,Fugado
582,No,Si,25770,1093,31,88,3,3,Vigente
583,No,No,1090,895,44,92,8,1,Vigente
584,No,No,750,1016,30,88,2,1,Vigente
585,No,No,1280,1309,51,84,6,0,Fugado
586,No,No,1020,609,41,88,5,1,Vigente
587,Si,No,970,1153,39,0,4,1,Vigente
588,No,No,850,761,34,0,8,1,Vigente
589,No,No,1180,843,47,116,11,5,Fugado
590,No,Si,14810,693,32,0,2,1,Vigente
591,No,No,1050,1263,42,96,4,2,Vigente
592,No,No,960,878,38,108,2,1,Vigente
593,No,No,850,862,34,80,1,2,Vigente
594,No,Si,30110,1159,44,80,5,2,Vigente
595,No,No,1380,1113,55,108,6,2,Vigente
596,No,Si,28950,867,38,0,0,1,Vigente
597,No,No,700,849,28,80,4,3,Vigente
598,No,No,680,849,27,76,5,2,Vigente
599,No,No,800,902,32,104,5,1,Vigente
600,No,Si,46620,1162,25,80,6,0,Vigente
601,No,No,890,838,36,76,4,2,Vigente
602,Si,No,860,911,34,100,6,0,Fugado
603,No,No,1090,975,44,0,4,1,Vigente
604,No,No,950,807,38,100,6,3,Vigente
605,No,No,1440,1016,58,96,7,1,Vigente
606,No,No,770,1566,31,108,8,2,Fugado
607,No,No,1190,1001,48,112,8,0,Vigente
608,No,Si,30070,810,43,0,8,1,Vigente
609,No,No,940,1131,38,92,5,0,Vigente
610,No,No,550,986,22,76,3,3,Vigente
611,No,No,1200,1168,48,100,7,3,Vigente
612,No,No,830,1089,33,108,3,1,Vigente
613,No,No,1080,990,43,0,6,4,Vigente
614,Si,Si,29820,1168,33,92,6,1,Fugado
615,No,Si,38100,1214,44,0,1,2,Vigente
616,No,Si,44110,1021,44,0,5,1,Vigente
617,Si,Si,36380,1052,55,0,7,2,Vigente
618,No,No,1190,1030,48,120,6,3,Vigente
619,No,No,1070,968,43,100,6,1,Vigente
620,Si,No,790,1406,32,104,4,0,Fugado
621,No,No,890,1118,36,108,4,1,Vigente
622,No,No,880,748,35,96,3,1,Vigente
623,No,Si,33680,977,27,92,3,2,Vigente
624,No,No,1400,1091,56,0,1,3,Vigente
625,No,No,1100,1019,44,0,2,0,Vigente
626,No,No,910,935,36,116,4,3,Vigente
627,Si,Si,38090,1098,44,0,2,0,Fugado
628,No,No,1050,1221,42,0,2,4,Vigente
629,No,No,1190,803,48,0,5,1,Vigente
630,No,No,1250,1445,50,116,4,0,Fugado
631,No,No,1070,1067,43,120,4,0,Vigente
632,No,No,1120,832,45,80,2,0,Vigente
633,No,Si,22970,832,39,0,4,3,Vigente
634,No,Si,35040,807,42,132,4,2,Vigente
635,No,No,1290,1142,52,92,6,2,Vigente
636,No,Si,27840,986,34,88,7,5,Vigente
637,No,No,1050,911,42,80,15,1,Vigente
638,No,Si,20060,937,42,0,3,0,Vigente
639,No,Si,31940,1261,38,108,1,1,Vigente
640,No,No,830,794,33,96,2,0,Vigente
641,No,No,920,928,37,0,4,2,Vigente
642,No,No,1200,988,48,84,3,1,Vigente
643,No,No,920,1076,37,92,13,0,Vigente
644,No,No,790,1278,32,132,7,0,Vigente
645,No,Si,25140,1164,46,120,4,1,Vigente
646,No,Si,23120,1168,45,0,4,3,Vigente
647,No,Si,28740,1232,30,132,9,0,Vigente
648,No,No,910,909,36,0,5,1,Vigente
649,No,Si,40220,475,49,76,4,0,Vigente
650,No,No,970,1309,39,0,3,3,Fugado
651,No,No,810,1206,32,96,4,2,Vigente
652,No,No,1000,1115,40,80,6,1,Vigente
653,No,Si,40430,997,57,80,1,3,Vigente
654,No,Si,22650,1131,26,0,3,3,Vigente
655,No,Si,32260,1016,50,88,5,1,Vigente
656,No,No,850,975,34,80,10,5,Fugado
657,No,No,1470,1025,59,80,4,0,Vigente
658,No,No,1010,1021,40,80,2,2,Vigente
659,No,No,1020,829,41,84,7,0,Vigente
660,No,No,1030,794,41,0,2,1,Vigente
661,No,No,690,1426,28,80,9,1,Fugado
662,No,Si,31700,1289,28,104,4,1,Vigente
663,No,No,800,1232,32,104,2,0,Vigente
664,No,No,1260,869,50,0,4,3,Vigente
665,No,No,950,1076,38,0,4,1,Vigente
666,No,Si,23100,1120,44,80,4,2,Vigente
667,No,No,1200,1126,48,80,1,2,Vigente
668,No,No,1020,895,41,80,3,0,Vigente
669,No,No,1350,1175,54,104,1,1,Vigente
670,No,Si,34080,1100,43,132,4,0,Vigente
671,No,Si,27090,1368,44,140,4,1,Vigente
672,No,Si,37170,810,47,100,6,2,Vigente
673,No,No,1060,911,42,100,5,0,Vigente
674,No,No,990,950,40,96,3,3,Vigente
675,No,No,900,1047,36,0,15,1,Vigente
676,No,No,1010,1140,40,0,3,1,Vigente
677,No,No,1340,1052,54,92,4,0,Vigente
678,No,No,990,1124,40,80,4,1,Vigente
679,No,No,1100,1021,44,76,4,0,Vigente
680,Si,No,780,1333,31,0,9,1,Fugado
681,No,No,900,1060,36,112,2,1,Vigente
682,No,No,1000,840,40,80,5,0,Vigente
683,No,Si,38980,1129,39,96,3,3,Vigente
684,No,No,940,1014,38,0,1,1,Vigente
685,No,No,900,849,36,96,8,3,Vigente
686,No,Si,33130,585,45,0,7,1,Vigente
687,No,No,760,1140,30,84,2,3,Vigente
688,No,No,1010,1076,40,108,8,1,Vigente
689,No,Si,22050,1496,42,104,3,3,Vigente
690,No,No,1040,1146,42,0,2,1,Vigente
691,No,No,1110,1102,44,128,3,2,Vigente
692,No,No,1190,900,48,88,4,1,Vigente
693,No,No,360,1131,14,0,7,4,Vigente
694,No,Si,30100,970,44,0,4,3,Vigente
695,No,No,910,1047,36,92,4,6,Vigente
696,No,No,980,671,39,100,9,1,Vigente
697,No,No,940,955,38,0,3,1,Vigente
698,No,No,1040,1045,42,76,4,0,Vigente
699,No,No,890,1159,36,0,11,0,Vigente
700,No,No,860,1115,34,92,9,0,Vigente
701,No,No,1100,673,44,92,3,0,Vigente
702,No,No,950,779,38,0,3,0,Vigente
703,No,No,1100,1060,44,120,3,1,Vigente
704,No,Si,24040,977,42,88,7,1,Vigente
705,No,No,950,1120,38,0,4,3,Vigente
706,No,No,810,697,32,0,5,1,Vigente
707,No,No,780,1091,31,0,5,1,Vigente
708,No,Si,42970,1054,39,0,7,3,Vigente
709,Si,Si,33110,704,44,76,6,2,Vigente
710,No,No,810,1023,32,84,3,2,Vigente
711,No,No,700,1155,28,108,4,3,Vigente
712,No,No,1140,1078,46,96,8,4,Vigente
713,No,No,1040,631,42,0,0,2,Vigente
714,No,No,1010,1153,40,0,2,2,Vigente
715,No,Si,22700,1001,28,0,5,2,Vigente
716,Si,No,950,1269,38,108,6,1,Fugado
717,Si,Si,31300,1232,52,80,4,2,Vigente
718,No,No,1160,1118,46,0,6,1,Vigente
719,No,No,1240,975,50,80,3,1,Vigente
720,No,No,880,1102,35,100,5,2,Vigente
721,No,Si,38880,986,35,0,2,0,Vigente
722,No,Si,36920,686,37,92,5,6,Fugado
723,No,No,960,1063,38,116,3,1,Vigente
724,No,No,1090,981,44,120,11,3,Vigente
725,No,Si,37030,1074,41,140,5,1,Vigente
726,No,No,1000,970,40,100,3,2,Vigente
727,No,No,1160,935,46,0,5,1,Vigente
728,No,No,1110,1157,44,80,2,1,Vigente
729,No,Si,40220,1263,49,108,5,2,Vigente
730,No,Si,26980,1076,39,116,5,0,Vigente
731,No,No,1050,1322,42,96,3,3,Fugado
732,No,No,1210,1254,48,0,1,2,Vigente
733,No,No,940,1267,38,0,5,2,Vigente
734,No,Si,38230,1080,49,80,8,2,Vigente
735,Si,Si,21100,986,44,84,4,1,Vigente
736,Si,No,980,702,39,0,6,3,Vigente
737,No,No,860,904,34,92,9,5,Fugado
738,Si,No,890,926,36,120,3,2,Fugado
739,No,No,1230,1038,49,96,3,1,Vigente
740,No,No,720,1069,29,76,8,1,Vigente
741,No,Si,20400,1129,16,80,2,1,Vigente
742,No,No,1330,664,53,96,3,0,Vigente
743,No,Si,18120,1170,45,96,3,5,Vigente
744,No,No,1260,1034,50,88,6,1,Vigente
745,No,No,1220,1122,49,76,5,1,Vigente
746,No,Si,26970,986,39,0,8,1,Vigente
747,No,No,850,832,34,0,2,1,Vigente
748,No,No,1020,1045,41,0,1,1,Vigente
749,No,No,1200,1184,48,76,5,1,Vigente
750,Si,No,1190,931,48,76,6,1,Vigente
751,No,Si,32800,880,32,0,4,3,Vigente
752,No,Si,30160,867,46,84,6,0,Vigente
753,No,Si,23940,939,38,108,4,3,Vigente
754,No,No,880,702,35,92,5,2,Vigente
755,No,No,1050,1041,42,80,4,1,Vigente
756,No,No,760,981,30,96,4,2,Vigente
757,No,No,880,1144,35,84,14,2,Vigente
758,No,No,1080,904,43,112,5,1,Vigente
759,No,Si,30990,1322,40,84,6,2,Vigente
760,No,Si,21880,1089,35,80,4,2,Vigente
761,No,No,840,1157,34,84,5,1,Vigente
762,No,No,1280,1080,51,0,3,2,Vigente
763,Si,No,780,1100,31,0,6,1,Vigente
764,No,Si,36240,1254,50,128,5,0,Vigente
765,No,Si,31830,1012,33,96,4,0,Vigente
766,No,No,970,1023,39,76,6,2,Vigente
767,Si,No,1320,1223,53,76,2,0,Fugado
768,No,Si,27500,1151,60,128,4,2,Vigente
769,No,No,930,1177,37,84,2,3,Vigente
770,No,No,1040,1080,42,92,3,1,Vigente
771,No,No,540,1012,22,112,4,1,Vigente
772,Si,Si,28970,768,39,0,3,5,Fugado
773,No,No,1120,1076,45,80,7,0,Vigente
774,Si,No,1100,942,44,0,2,1,Fugado
775,No,No,990,997,40,92,4,1,Vigente
776,No,No,1070,999,43,92,4,1,Vigente
777,No,Si,21330,1230,53,88,4,0,Vigente
778,Si,Si,24540,898,22,0,4,2,Vigente
779,No,Si,27070,1060,43,116,5,6,Vigente
780,Si,No,1000,1175,40,0,4,2,Vigente
781,Si,No,1040,1236,42,76,9,2,Vigente
782,Si,No,1380,917,55,76,4,1,Vigente
783,No,Si,27870,1188,35,80,4,1,Vigente
784,Si,No,1240,691,50,0,4,3,Vigente
785,No,Si,22830,1278,33,96,9,1,Vigente
786,No,No,700,1221,28,92,5,3,Vigente
787,No,No,820,1113,33,96,3,0,Vigente
788,No,No,860,1285,34,96,6,2,Fugado
789,No,No,970,966,39,100,2,2,Vigente
790,No,No,790,834,32,88,3,3,Vigente
791,Si,Si,45880,1219,35,0,3,0,Vigente
792,No,No,860,1023,34,120,3,2,Vigente
793,Si,Si,33980,1335,39,0,2,1,Fugado
794,No,No,1080,882,43,76,3,2,Vigente
795,No,No,1180,1104,47,128,2,1,Vigente
796,No,No,840,1151,34,92,4,1,Vigente
797,No,Si,32890,891,36,0,2,1,Vigente
798,Si,No,1260,972,50,104,7,1,Fugado
799,No,Si,23130,1137,45,124,5,2,Vigente
800,No,Si,27150,898,46,136,5,1,Vigente
801,No,Si,27960,1289,38,96,2,1,Vigente
802,No,No,1020,1206,41,80,5,1,Vigente
803,No,No,880,1256,35,0,4,0,Vigente
804,No,No,860,1274,34,108,3,1,Vigente
805,No,No,730,1280,29,84,4,0,Vigente
806,No,No,870,1003,35,0,4,0,Vigente
807,No,No,1200,898,48,88,5,0,Vigente
808,No,Si,30890,836,36,104,3,1,Vigente
809,Si,Si,16760,937,30,80,3,0,Vigente
810,No,Si,17940,1087,38,0,3,1,Vigente
811,No,No,1180,1100,47,104,4,1,Vigente
812,No,No,890,1032,36,84,6,0,Vigente
813,No,No,960,726,38,112,4,1,Vigente
814,No,No,1030,1142,41,132,5,0,Vigente
815,No,Si,42150,876,46,104,4,1,Vigente
816,No,No,1020,1426,41,0,3,2,Fugado
817,No,No,780,1199,31,104,5,1,Vigente
818,No,No,920,759,37,0,6,2,Vigente
819,No,No,1270,1082,51,128,3,1,Vigente
820,No,No,1330,975,53,112,3,1,Vigente
821,No,Si,16990,858,40,108,3,2,Vigente
822,No,No,1100,585,44,112,5,0,Vigente
823,No,No,1100,990,44,100,4,1,Vigente
824,No,Si,24740,805,30,84,6,1,Vigente
825,No,No,1040,981,42,96,3,2,Vigente
826,No,No,1050,1016,42,100,6,1,Vigente
827,Si,No,820,1001,33,0,9,1,Vigente
828,No,No,1170,1003,47,104,4,0,Vigente
829,No,No,1470,1063,59,0,2,2,Vigente
830,No,No,560,1063,22,84,3,2,Vigente
831,Si,No,940,871,38,96,1,3,Fugado
832,No,No,860,1157,34,100,2,2,Vigente
833,No,No,1060,1441,42,80,4,2,Fugado
834,No,No,1070,1109,43,88,3,0,Vigente
835,No,No,1160,614,46,80,3,3,Vigente
836,No,No,750,618,30,84,3,1,Vigente
837,No,Si,32000,1131,40,84,4,0,Vigente
838,Si,Si,33930,838,37,0,13,0,Vigente
839,No,Si,28790,1274,32,100,8,1,Vigente
840,No,Si,17780,1197,31,136,5,1,Vigente
841,No,No,1120,909,45,76,6,3,Vigente
842,No,No,1140,1098,46,88,2,5,Vigente
843,Si,No,580,821,23,80,11,2,Vigente
844,No,No,810,1058,32,136,6,1,Vigente
845,No,Si,19880,994,35,124,6,1,Vigente
846,No,Si,51980,1318,39,84,4,1,Vigente
847,No,No,920,1093,37,88,4,1,Fugado
848,No,Si,32010,904,40,88,4,1,Vigente
849,No,No,790,1186,32,76,9,0,Vigente
850,No,No,910,1104,36,80,2,2,Vigente
851,No,No,1100,1126,44,92,5,0,Vigente
852,Si,No,890,997,36,76,4,3,Fugado
853,No,No,910,1263,36,80,3,3,Vigente
854,No,No,960,981,38,0,6,3,Vigente
855,No,Si,24730,1230,29,84,13,2,Vigente
856,No,No,1350,1195,54,0,7,2,Vigente
857,No,No,1330,946,53,108,2,1,Vigente
858,No,No,900,1058,36,80,4,1,Vigente
859,No,Si,37940,1045,38,100,8,1,Vigente
860,No,No,1140,1373,46,96,3,3,Fugado
861,No,No,1110,1010,44,84,6,2,Vigente
862,No,No,1450,961,58,128,3,1,Vigente
863,No,Si,39320,1027,53,112,3,3,Vigente
864,No,No,710,1063,28,104,13,1,Vigente
865,No,No,1080,860,43,76,4,3,Vigente
866,No,No,1140,1038,46,84,9,4,Vigente
867,No,Si,28280,1210,51,96,3,0,Vigente
868,No,No,720,845,29,0,5,1,Vigente
869,No,No,890,1065,36,0,7,0,Vigente
870,Si,No,1140,1065,46,0,4,2,Vigente
871,No,No,1500,950,60,128,5,0,Vigente
872,No,No,1190,1353,48,96,6,4,Fugado
873,No,Si,43790,1107,32,92,3,1,Vigente
874,No,No,1090,1122,44,80,1,1,Vigente
875,No,No,1070,1012,43,88,3,5,Vigente
876,No,Si,16280,975,51,76,4,1,Vigente
877,No,No,1070,997,43,0,2,1,Vigente
878,Si,No,780,1199,31,0,4,1,Vigente
879,No,No,660,1124,26,0,0,1,Vigente
880,No,Si,33960,1307,38,100,8,4,Vigente
881,No,No,820,983,33,88,7,1,Vigente
882,No,No,820,922,33,0,8,3,Vigente
883,No,No,1130,1030,45,0,3,1,Vigente
884,No,No,840,880,34,0,12,1,Vigente
885,No,No,850,1153,34,128,7,2,Vigente
886,No,Si,27080,1283,43,0,3,2,Vigente
887,No,Si,32240,790,50,76,3,0,Vigente
888,No,No,750,1104,30,0,7,1,Vigente
889,No,No,1130,1096,45,0,4,2,Vigente
890,No,No,1120,843,45,104,5,0,Vigente
891,No,No,720,1067,29,104,2,0,Vigente
892,No,No,910,750,36,0,5,1,Vigente
893,No,Si,27850,1027,34,104,4,1,Fugado
894,Si,No,910,992,36,76,3,2,Vigente
895,No,No,960,814,38,100,3,4,Fugado
896,No,No,1180,981,47,0,3,2,Vigente
897,No,No,1130,832,45,124,7,2,Vigente
898,No,Si,36060,1155,42,132,7,0,Vigente
899,No,No,1320,966,53,0,2,1,Vigente
900,No,Si,33130,1201,45,76,7,1,Vigente
901,Si,Si,30140,807,46,0,6,0,Vigente
902,No,No,1070,1478,43,96,3,2,Fugado
903,No,No,610,1012,24,0,6,7,Vigente
904,No,No,900,1074,36,0,8,0,Vigente
905,No,No,1230,1300,49,76,3,1,Fugado
906,No,No,1130,893,45,116,4,4,Fugado
907,No,No,950,1074,38,116,3,0,Vigente
908,No,Si,24830,779,33,144,2,1,Vigente
909,No,No,890,1045,36,128,4,6,Vigente
910,No,Si,25950,713,38,0,6,0,Vigente
911,No,Si,32800,928,32,0,5,0,Vigente
912,No,No,1450,1485,58,124,11,5,Fugado
913,No,No,910,827,36,92,3,2,Vigente
914,No,Si,25290,1353,52,92,4,1,Vigente
915,No,No,1230,1525,49,88,4,0,Fugado
916,No,No,1220,695,49,0,3,2,Vigente
917,No,No,740,957,30,112,5,2,Vigente
918,No,No,970,761,39,0,6,0,Vigente
919,No,No,670,1245,27,0,2,1,Vigente
920,No,No,1100,986,44,92,4,1,Vigente
921,No,No,1130,746,45,80,2,1,Vigente
922,No,No,510,829,20,0,14,1,Vigente
923,No,No,1210,1243,48,80,5,1,Vigente
924,No,No,1070,825,43,116,3,1,Vigente
925,No,No,1340,898,54,0,4,1,Vigente
926,No,No,1340,570,54,92,2,1,Vigente
927,No,No,1270,979,51,120,6,0,Vigente
928,No,Si,25170,832,47,96,5,0,Vigente
929,No,Si,25390,924,56,0,5,2,Vigente
930,No,No,1040,1124,42,0,5,1,Vigente
931,No,No,1060,992,42,84,4,0,Vigente
932,No,No,680,730,27,104,2,1,Vigente
933,No,No,870,1210,35,84,2,1,Vigente
934,Si,No,1030,891,41,100,4,1,Fugado
935,No,No,870,766,35,96,2,1,Vigente
936,No,No,880,1256,35,112,3,4,Vigente
937,No,Si,38070,1080,43,80,4,0,Vigente
938,No,No,1210,1052,48,0,2,2,Vigente
939,No,No,1270,911,51,120,2,1,Vigente
940,No,No,900,823,36,100,8,2,Vigente
941,No,No,1370,1087,55,132,4,0,Vigente
942,No,No,810,1085,32,0,5,2,Vigente
943,No,No,880,1067,35,0,2,0,Vigente
944,No,No,1070,1140,43,108,2,1,Vigente
945,No,Si,29470,970,59,80,6,4,Fugado
946,No,No,880,979,35,96,6,2,Vigente
947,No,No,670,1364,27,116,5,2,Fugado
948,No,Si,28750,970,30,92,4,1,Vigente
949,No,No,830,939,33,0,3,1,Vigente
950,No,No,1240,1210,50,92,3,1,Vigente
951,No,No,1290,829,52,0,3,1,Vigente
952,No,No,890,1008,36,100,2,4,Vigente
953,No,No,860,1005,34,92,2,3,Vigente
954,No,Si,39930,1008,37,0,3,2,Vigente
955,No,No,1230,1001,49,0,8,2,Vigente
956,No,Si,35090,992,44,88,5,0,Vigente
957,No,Si,23730,1082,29,0,3,2,Vigente
958,Si,No,690,1049,28,0,15,0,Vigente
959,No,Si,23970,1162,39,104,3,3,Vigente
960,No,No,1000,867,40,108,5,2,Vigente
961,No,No,1060,1091,42,112,3,3,Vigente
962,No,No,810,1247,32,0,3,0,Vigente
963,No,No,950,1052,38,0,2,3,Vigente
964,No,Si,30750,959,30,92,5,1,Vigente
965,No,Si,32300,1080,52,112,2,1,Vigente
966,No,No,1300,1034,52,104,4,0,Vigente
967,No,Si,22630,1104,25,132,5,2,Fugado
968,No,No,1470,1098,59,80,3,0,Vigente
969,No,Si,34030,1071,41,116,3,1,Fugado
970,No,No,680,1087,27,76,4,0,Vigente
971,No,No,1220,1076,49,96,1,1,Vigente
972,No,No,950,1080,38,0,5,3,Vigente
973,No,No,900,1089,36,100,3,1,Vigente
974,No,No,900,849,36,104,2,0,Vigente
975,No,Si,31900,981,36,80,7,6,Vigente
976,No,No,1180,1465,47,88,6,0,Fugado
977,No,No,770,847,31,112,6,0,Vigente
978,No,Si,22050,836,42,100,2,4,Fugado
979,No,No,1020,1445,41,112,4,4,Fugado
980,No,No,700,838,28,0,5,0,Vigente
981,No,No,940,1030,38,100,8,3,Vigente
982,No,Si,24850,924,34,0,4,1,Vigente
983,No,Si,34060,917,42,112,18,1,Vigente
984,No,No,1050,1168,42,76,4,1,Vigente
985,No,No,1120,1069,45,84,1,1,Vigente
986,Si,No,550,1657,22,96,9,1,Fugado
987,No,Si,16020,755,41,100,9,1,Vigente
988,Si,Si,28030,1346,41,0,2,1,Fugado
989,No,No,1170,928,47,144,4,3,Vigente
990,No,No,1500,1265,60,116,3,1,Vigente
991,No,Si,32180,1199,47,0,2,0,Vigente
992,No,Si,35970,972,39,0,2,2,Vigente
993,No,Si,27040,576,42,0,5,1,Vigente
994,No,No,990,825,40,80,2,0,Vigente
995,No,Si,34070,1302,43,88,6,3,Vigente
996,No,No,1080,933,43,0,5,1,Vigente
997,No,No,1010,834,40,100,5,0,Vigente
998,No,No,910,1126,36,96,3,2,Vigente
999,No,No,800,1076,32,124,3,0,Vigente
1000,No,No,1090,933,44,0,3,0,Vigente
1001,No,No,1380,1305,55,108,4,2,Fugado
1002,No,No,840,858,34,0,4,1,Vigente
1003,No,Si,32910,871,36,0,3,2,Vigente
1004,No,Si,38880,1003,35,0,3,0,Vigente
1005,No,Si,28010,977,40,104,3,1,Vigente
1006,Si,No,1170,1019,47,0,4,2,Vigente
1007,No,No,920,1170,37,0,4,2,Vigente
1008,No,No,910,913,36,0,7,1,Vigente
1009,No,Si,42570,774,23,96,2,2,Vigente
1010,No,No,1110,966,44,96,3,3,Vigente
1011,No,No,830,1252,33,0,4,0,Vigente
1012,No,No,1300,1047,52,84,6,2,Vigente
1013,No,No,1110,838,44,0,5,2,Vigente
1014,No,No,930,979,37,112,5,1,Vigente
1015,No,No,1250,755,50,104,4,0,Vigente
1016,No,No,960,1210,38,100,2,0,Vigente
1017,No,No,1170,838,47,0,3,1,Vigente
1018,No,No,1320,1056,53,76,4,2,Vigente
1019,No,No,1480,1298,59,96,5,1,Fugado
1020,No,No,740,871,30,96,3,1,Vigente
1021,No,Si,33720,968,29,120,3,2,Vigente
1022,No,No,910,867,36,0,12,1,Vigente
1023,No,No,990,900,40,0,5,0,Vigente
1024,No,No,870,840,35,0,8,2,Vigente
1025,Si,No,650,990,26,80,3,1,Vigente
1026,No,Si,12290,1423,52,104,1,1,Vigente
1027,No,Si,28940,880,38,84,2,2,Vigente
1028,Si,No,1060,1188,42,92,1,1,Fugado
1029,No,No,1140,1146,46,0,0,1,Vigente
1030,No,No,820,1188,33,140,5,0,Vigente
1031,No,Si,43250,1188,50,80,4,2,Fugado
1032,No,No,1080,838,43,0,9,1,Vigente
1033,No,No,850,1100,34,80,5,1,Vigente
1034,No,No,1110,1085,44,92,6,2,Vigente
1035,No,No,800,796,32,112,9,2,Vigente
1036,No,No,740,1049,30,84,1,2,Vigente
1037,No,Si,32770,917,31,104,2,3,Vigente
1038,Si,No,800,814,32,76,5,0,Vigente
1039,No,No,920,678,37,120,3,5,Fugado
1040,No,No,890,926,36,92,2,2,Vigente
1041,No,No,770,1113,31,80,5,4,Vigente
1042,No,Si,39120,1241,45,136,6,0,Vigente
1043,Si,Si,25120,772,45,0,3,0,Vigente
1044,No,No,1040,966,42,88,8,3,Vigente
1045,Si,No,1090,1034,44,0,4,4,Vigente
1046,No,No,1150,1036,46,80,3,4,Vigente
1047,No,No,1290,1221,52,0,5,0,Vigente
1048,No,No,870,1019,35,0,7,0,Vigente
1049,No,No,1070,1124,43,0,3,0,Vigente
1050,No,No,720,906,29,0,9,1,Vigente
1051,No,Si,26120,748,45,108,10,2,Vigente
1052,No,No,1180,1254,47,88,2,0,Vigente
1053,Si,No,670,579,27,0,9,1,Vigente
1054,No,No,1160,994,46,84,3,2,Vigente
1055,No,No,1070,827,43,76,3,1,Vigente
1056,No,No,1090,887,44,0,2,1,Vigente
1057,No,No,1010,928,40,0,3,0,Vigente
1058,No,Si,39580,730,63,112,4,1,Vigente
1059,No,No,1250,1003,50,0,6,0,Vigente
1060,No,No,720,1104,29,76,3,1,Vigente
1061,No,No,970,906,39,132,3,1,Vigente
1062,No,Si,32010,1058,40,88,9,1,Vigente
1063,No,Si,26710,741,28,84,3,1,Vigente
1064,No,No,1270,735,51,92,2,1,Vigente
1065,Si,Si,31140,880,46,92,3,2,Vigente
1066,No,Si,29820,1181,33,84,6,0,Vigente
1067,No,Si,26400,1230,56,100,4,0,Vigente
1068,No,No,970,1054,39,104,6,1,Vigente
1069,No,No,1190,970,48,88,5,0,Vigente
1070,No,No,1080,1003,43,108,4,1,Vigente
1071,No,No,920,920,37,100,9,1,Vigente
1072,No,No,1220,1122,49,0,9,1,Vigente
1073,No,Si,25880,972,35,120,6,1,Vigente
1074,No,No,770,876,31,0,4,1,Vigente
1075,No,No,1060,1168,42,108,7,2,Vigente
1076,No,No,810,1005,32,76,8,0,Vigente
1077,No,Si,28190,590,48,0,7,1,Vigente
1078,No,No,1230,882,49,132,4,4,Fugado
1079,No,No,1130,1434,45,0,8,0,Fugado
1080,No,No,1120,1144,45,0,3,1,Vigente
1081,No,No,880,992,35,0,0,0,Vigente
1082,No,Si,20500,1399,60,0,2,1,Vigente
1083,No,No,1150,1142,46,100,1,3,Vigente
1084,Si,No,1010,1113,40,88,6,3,Vigente
1085,No,No,970,1245,39,104,5,3,Vigente
1086,No,No,970,1212,39,104,4,2,Vigente
1087,No,No,720,979,29,0,6,3,Vigente
1088,No,No,1150,1190,46,0,4,1,Vigente
1089,No,Si,42790,876,32,108,2,0,Vigente
1090,No,No,1000,1085,40,112,4,2,Vigente
1091,No,No,860,920,34,88,3,0,Vigente
1092,No,No,950,986,38,84,3,2,Vigente
1093,No,No,870,968,35,80,13,1,Vigente
1094,No,No,1210,757,48,0,8,2,Vigente
1095,No,No,1050,1166,42,0,8,0,Vigente
1096,No,No,1200,1254,48,0,3,1,Vigente
1097,No,No,780,917,31,120,4,1,Vigente
1098,No,Si,30210,1410,48,112,2,1,Vigente
1099,No,No,1270,1003,51,0,4,1,Vigente
1100,No,No,950,1188,38,0,4,3,Vigente
1101,No,Si,36040,1199,42,0,4,1,Vigente
1102,No,No,960,1019,38,76,4,2,Vigente
1103,No,No,1280,889,51,88,2,4,Fugado
1104,No,No,780,1016,31,104,6,0,Vigente
1105,No,No,930,1111,37,88,5,4,Vigente
1106,No,Si,29000,1137,40,108,4,2,Fugado
1107,No,No,1150,1074,46,84,5,3,Vigente
1108,No,Si,29970,997,39,108,7,3,Vigente
1109,No,No,1040,1005,42,0,2,3,Vigente
1110,No,No,1120,889,45,0,1,0,Vigente
1111,No,No,1150,1038,46,0,9,2,Vigente
1112,No,No,1000,1003,40,144,6,0,Vigente
1113,No,No,930,825,37,112,2,0,Vigente
1114,No,No,980,1124,39,92,4,1,Vigente
1115,No,Si,15850,1126,34,92,4,1,Vigente
1116,No,No,1290,979,52,108,7,1,Fugado
1117,No,No,950,1096,38,100,3,3,Vigente
